local_student_id	site_id	grading_period_name	academic_year	local_section_id	school_course_id	corrected_grade	max_credits	credits_received	is_final?	is_repeat?	session_type_id
60157	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60158	6	Final Grade	2018	79050	A400	A	1	1	1	0	1
60158	6	Final Grade	2018	79052	D430	A+	1	1	1	0	1
60158	6	Final Grade	2018	79086	B400	A+	1	1	1	0	1
60158	6	Final Grade	2018	79092	C420	A+	1	1	1	0	1
60158	6	Final Grade	2018	79124	E400	A-	1	1	1	0	1
60158	6	Final Grade	2018	82667	I1106ICS	P	1	1	1	0	1
60158	6	Final Grade	2018	82673	I1106VGP	P	1	1	1	0	1
60159	6	Final Grade	2018	79062	A400	B+	1	1	1	0	1
60159	6	Final Grade	2018	79069	B400	A-	1	1	1	0	1
60159	6	Final Grade	2018	79081	C400	F	1	0	1	0	1
60159	6	Final Grade	2018	79134	E400	B	1	1	1	0	1
60159	6	Final Grade	2018	79154	D430	F	1	0	1	0	1
60159	6	Final Grade	2018	2018SHAEXPI134RikhAM	I134	P	1	1	1	0	1
60159	6	Final Grade	2018	82671	I1106HS	P	1	1	1	0	1
60160	6	Final Grade	2018	79050	A400	C-	1	1	1	0	1
60160	6	Final Grade	2018	79052	D430	C	1	1	1	0	1
60160	6	Final Grade	2018	79086	B400	C	1	1	1	0	1
60160	6	Final Grade	2018	79092	C420	B	1	1	1	0	1
60160	6	Final Grade	2018	2018SHAEXPI121HeinAM	I121	P	1	1	1	0	1
60160	6	Final Grade	2018	2018SHAEXPG101RikhPM	G101	B-	1	1	1	0	1
60161	6	Final Grade	2018	79052	D430	A+	1	1	1	0	1
60161	6	Final Grade	2018	79057	A400	A	1	1	1	0	1
60161	6	Final Grade	2018	79081	C400	A	1	1	1	0	1
60161	6	Final Grade	2018	79092	C420	A-	1	1	1	0	1
60161	6	Final Grade	2018	79147	B400	A+	1	1	1	0	1
60161	6	Final Grade	2018	2018SHAEXPI134RikhAM	I134	P	1	1	1	0	1
60161	6	Final Grade	2018	82677	I1106IP	P	1	1	1	0	1
60162	6	Final Grade	2018	79078	A400	B-	1	1	1	0	1
60162	6	Final Grade	2018	79121	B400	B	1	1	1	0	1
60162	6	Final Grade	2018	79124	E400	C	1	1	1	0	1
60162	6	Final Grade	2018	79125	C420	B	1	1	1	0	1
60162	6	Final Grade	2018	79135	D430	B-	1	1	1	0	1
60162	6	Final Grade	2018	2018SHAEXPI300MariAM	I300	P	1	1	1	0	1
60162	6	Final Grade	2018	2018SHAEXPG101RikhPM	G101	B+	1	1	1	0	1
60164	6	Final Grade	2018	79052	D430	A	1	1	1	0	1
60164	6	Final Grade	2018	79057	A400	A-	1	1	1	0	1
60164	6	Final Grade	2018	79081	C400	A	1	1	1	0	1
60164	6	Final Grade	2018	79125	C420	A-	1	1	1	0	1
60164	6	Final Grade	2018	79147	B400	A-	1	1	1	0	1
60164	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60165	6	Final Grade	2018	79050	A400	C+	1	1	1	0	1
60165	6	Final Grade	2018	79081	C400	B+	1	1	1	0	1
60165	6	Final Grade	2018	79121	B400	B-	1	1	1	0	1
60165	6	Final Grade	2018	79125	C420	B	1	1	1	0	1
60165	6	Final Grade	2018	79135	D430	B	1	1	1	0	1
60165	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60166	6	Final Grade	2018	79050	A400	A-	1	1	1	0	1
60166	6	Final Grade	2018	79052	D430	A	1	1	1	0	1
60166	6	Final Grade	2018	79086	B400	A	1	1	1	0	1
60166	6	Final Grade	2018	79092	C420	A-	1	1	1	0	1
60166	6	Final Grade	2018	82663	I1106W	P	1	1	1	0	1
60167	6	Final Grade	2018	79062	A400	B	1	1	1	0	1
60167	6	Final Grade	2018	79092	C420	B-	1	1	1	0	1
60167	6	Final Grade	2018	79096	E200	C	1	1	1	0	1
60167	6	Final Grade	2018	79099	D430	B-	1	1	1	0	1
60167	6	Final Grade	2018	79147	B400	B	1	1	1	0	1
60167	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60168	6	Final Grade	2018	79057	A400	F	1	0	1	0	1
60168	6	Final Grade	2018	79141	D200	F	1	0	1	0	1
60168	6	Final Grade	2018	79147	B400	C-	1	1	1	0	1
60168	6	Final Grade	2018	79159	C320	C+	1	1	1	0	1
60168	6	Final Grade	2018	2018SHAEXPI202HesbPM	I202	NP	1	0	1	0	1
60168	6	Final Grade	2018	2018SHAEXPI121HeinAM	I121	NP	1	0	1	0	1
60170	6	Final Grade	2018	79050	A400	C+	1	1	1	0	1
60170	6	Final Grade	2018	79069	B400	B	1	1	1	0	1
60170	6	Final Grade	2018	79075	C400	B+	1	1	1	0	1
60170	6	Final Grade	2018	79099	D430	B	1	1	1	0	1
60170	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60171	6	Final Grade	2018	79078	A400	B-	1	1	1	0	1
60171	6	Final Grade	2018	79092	C420	C+	1	1	1	0	1
60171	6	Final Grade	2018	79121	B400	B	1	1	1	0	1
60171	6	Final Grade	2018	79154	D430	C	1	1	1	0	1
60171	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60172	6	Final Grade	2018	79057	A400	B	1	1	1	0	1
60172	6	Final Grade	2018	79086	B400	B+	1	1	1	0	1
60172	6	Final Grade	2018	79125	C420	B+	1	1	1	0	1
60172	6	Final Grade	2018	79135	D430	B	1	1	1	0	1
60172	6	Final Grade	2018	2018SHAEXPF572EspaPM	F562	C-	1	1	1	0	1
60172	6	Final Grade	2018	2018SHAEXPI134RikhAM	I134	NP	1	0	1	0	1
60174	6	Final Grade	2018	79050	A400	B+	1	1	1	0	1
60174	6	Final Grade	2018	79052	D430	A	1	1	1	0	1
60174	6	Final Grade	2018	79069	B400	A-	1	1	1	0	1
60174	6	Final Grade	2018	79081	C400	A-	1	1	1	0	1
60174	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60175	6	Final Grade	2018	79078	A400	A+	1	1	1	0	1
60175	6	Final Grade	2018	79121	B400	A+	1	1	1	0	1
60175	6	Final Grade	2018	79124	E400	A-	1	1	1	0	1
60175	6	Final Grade	2018	79154	D430	A+	1	1	1	0	1
60175	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60175	6	Final Grade	2018	83150	I1106	P	1	1	1	0	1
60176	6	Final Grade	2018	79062	A400	B	1	1	1	0	1
60176	6	Final Grade	2018	79086	B400	B	1	1	1	0	1
60176	6	Final Grade	2018	79092	C420	B	1	1	1	0	1
60176	6	Final Grade	2018	79154	D430	B	1	1	1	0	1
60176	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60177	6	Final Grade	2018	79062	A400	A-	1	1	1	0	1
60177	6	Final Grade	2018	79069	B400	A	1	1	1	0	1
60177	6	Final Grade	2018	79099	D430	A	1	1	1	0	1
60177	6	Final Grade	2018	79125	C420	A	1	1	1	0	1
60177	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60178	6	Final Grade	2018	79069	B400	A-	1	1	1	0	1
60178	6	Final Grade	2018	79078	A400	A	1	1	1	0	1
60178	6	Final Grade	2018	79125	C420	A	1	1	1	0	1
60178	6	Final Grade	2018	79135	D430	A+	1	1	1	0	1
60178	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60178	6	Final Grade	2018	83159	I1106	P	1	1	1	0	1
60179	6	Final Grade	2018	79052	D430	A	1	1	1	0	1
60179	6	Final Grade	2018	79078	A400	A-	1	1	1	0	1
60179	6	Final Grade	2018	79125	C420	A-	1	1	1	0	1
60179	6	Final Grade	2018	79134	E400	B	1	1	1	0	1
60179	6	Final Grade	2018	79147	B400	A	1	1	1	0	1
60179	6	Final Grade	2018	2018SHAEXPI600HeinAM	I600	P	1	1	1	0	1
60179	6	Final Grade	2018	82675	I1106HR	P	1	1	1	0	1
60180	6	Final Grade	2018	79062	A400	B	1	1	1	0	1
60180	6	Final Grade	2018	79069	B400	B	1	1	1	0	1
60180	6	Final Grade	2018	79099	D430	B	1	1	1	0	1
60180	6	Final Grade	2018	79125	C420	B-	1	1	1	0	1
60180	6	Final Grade	2018	79134	E400	C	1	1	1	0	1
60180	6	Final Grade	2018	2018SHAEXPF572EspaPM	F562	B-	1	1	1	0	1
60180	6	Final Grade	2018	2018SHAEXPI136LewiAM	I228	P	1	1	1	0	1
60181	6	Final Grade	2018	79062	A400	C	1	1	1	0	1
60181	6	Final Grade	2018	79069	B400	C	1	1	1	0	1
60181	6	Final Grade	2018	79081	C400	C+	1	1	1	0	1
60181	6	Final Grade	2018	79135	D430	C	1	1	1	0	1
60181	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60182	6	Final Grade	2018	79050	A400	A+	1	1	1	0	1
60182	6	Final Grade	2018	79052	D430	A+	1	1	1	0	1
60182	6	Final Grade	2018	79086	B400	A+	1	1	1	0	1
60182	6	Final Grade	2018	79124	E400	A	1	1	1	0	1
60182	6	Final Grade	2018	79125	C420	A+	1	1	1	0	1
60182	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60183	6	Final Grade	2018	79062	A400	B	1	1	1	0	1
60183	6	Final Grade	2018	79086	B400	C+	1	1	1	0	1
60183	6	Final Grade	2018	79092	C420	B+	1	1	1	0	1
60183	6	Final Grade	2018	79154	D430	B+	1	1	1	0	1
60183	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60184	6	Final Grade	2018	79057	A400	B+	1	1	1	0	1
60184	6	Final Grade	2018	79075	C400	B	1	1	1	0	1
60184	6	Final Grade	2018	79099	D430	B+	1	1	1	0	1
60184	6	Final Grade	2018	79147	B400	B	1	1	1	0	1
60184	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60185	6	Final Grade	2018	79078	A400	A	1	1	1	0	1
60185	6	Final Grade	2018	79092	C420	A	1	1	1	0	1
60185	6	Final Grade	2018	79121	B400	A	1	1	1	0	1
60185	6	Final Grade	2018	79124	E400	B	1	1	1	0	1
60185	6	Final Grade	2018	79154	D430	A+	1	1	1	0	1
60185	6	Final Grade	2018	2018SHAEXPI134RikhAM	I134	P	1	1	1	0	1
60185	6	Final Grade	2018	82394	I121	P	1	1	1	0	1
60187	6	Final Grade	2018	79057	A400	B	1	1	1	0	1
60187	6	Final Grade	2018	79099	D430	A-	1	1	1	0	1
60187	6	Final Grade	2018	79125	C420	A-	1	1	1	0	1
60187	6	Final Grade	2018	79134	E400	B-	1	1	1	0	1
60187	6	Final Grade	2018	79147	B400	B+	1	1	1	0	1
60187	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60188	6	Final Grade	2018	79050	A400	A	1	1	1	0	1
60188	6	Final Grade	2018	79075	C400	A+	1	1	1	0	1
60188	6	Final Grade	2018	79086	B400	A	1	1	1	0	1
60188	6	Final Grade	2018	79124	E400	B+	1	1	1	0	1
60188	6	Final Grade	2018	79154	D430	A+	1	1	1	0	1
60188	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60189	6	Final Grade	2018	79069	B400	C	1	1	1	0	1
60189	6	Final Grade	2018	79075	C400	C+	1	1	1	0	1
60189	6	Final Grade	2018	79078	A400	C	1	1	1	0	1
60189	6	Final Grade	2018	79135	D430	C	1	1	1	0	1
60189	6	Final Grade	2018	2018SHAEXPI202HesbPM	I202	P	1	1	1	0	1
60189	6	Final Grade	2018	82670	I1106WELL	P	1	1	1	0	1
60190	6	Final Grade	2018	79050	A400	B	1	1	1	0	1
60190	6	Final Grade	2018	79052	D430	B	1	1	1	0	1
60190	6	Final Grade	2018	79086	B400	B	1	1	1	0	1
60190	6	Final Grade	2018	79125	C420	B	1	1	1	0	1
60190	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60192	6	Final Grade	2018	79050	A400	B	1	1	1	0	1
60192	6	Final Grade	2018	79081	C400	A	1	1	1	0	1
60192	6	Final Grade	2018	79121	B400	B	1	1	1	0	1
60192	6	Final Grade	2018	79124	E400	C	1	1	1	0	1
60192	6	Final Grade	2018	79135	D430	B+	1	1	1	0	1
60192	6	Final Grade	2018	2018SHAEXPI600HeinAM	I600	P	1	1	1	0	1
60192	6	Final Grade	2018	82672	I1106ID	P	1	1	1	0	1
60193	6	Final Grade	2018	79069	B400	A-	1	1	1	0	1
60193	6	Final Grade	2018	79078	A400	A-	1	1	1	0	1
60193	6	Final Grade	2018	79092	C420	A-	1	1	1	0	1
60193	6	Final Grade	2018	79154	D430	A	1	1	1	0	1
60193	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60194	6	Final Grade	2018	79052	D430	A-	1	1	1	0	1
60194	6	Final Grade	2018	79078	A400	A	1	1	1	0	1
60194	6	Final Grade	2018	79125	C420	A	1	1	1	0	1
60194	6	Final Grade	2018	79147	B400	A+	1	1	1	0	1
60194	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60195	6	Final Grade	2018	79052	D430	C-	1	1	1	0	1
60195	6	Final Grade	2018	79069	B400	C-	1	1	1	0	1
60195	6	Final Grade	2018	79078	A400	C	1	1	1	0	1
60195	6	Final Grade	2018	79125	C420	C	1	1	1	0	1
60195	6	Final Grade	2018	79134	E400	C	1	1	1	0	1
60195	6	Final Grade	2018	2018SHAEXPI136LewiAM	I228	P	1	1	1	0	1
60195	6	Final Grade	2018	82783	I289	P	1	1	1	0	1
60196	6	Final Grade	2018	79057	A400	B-	1	1	1	0	1
60196	6	Final Grade	2018	79081	C400	B-	1	1	1	0	1
60196	6	Final Grade	2018	79121	B400	C	1	1	1	0	1
60196	6	Final Grade	2018	79135	D430	C-	1	1	1	0	1
60196	6	Final Grade	2018	2018SHAEXPI108BernAMPM	I108	P	1	1	1	0	1
60196	6	Final Grade	2018	83158	I1106	P	1	1	1	0	1
60197	6	Final Grade	2018	79050	A400	A-	1	1	1	0	1
60197	6	Final Grade	2018	79069	B400	A-	1	1	1	0	1
60197	6	Final Grade	2018	79075	C400	A-	1	1	1	0	1
60197	6	Final Grade	2018	79099	D430	A-	1	1	1	0	1
60197	6	Final Grade	2018	79125	C420	A-	1	1	1	0	1
60200	6	Final Grade	2018	79078	A400	C-	1	1	1	0	1
60200	6	Final Grade	2018	79092	C420	C+	1	1	1	0	1
60200	6	Final Grade	2018	79121	B400	C	1	1	1	0	1
60200	6	Final Grade	2018	79154	D430	C-	1	1	1	0	1
60200	6	Final Grade	2018	82664	I1106HS	P	1	1	1	0	1
60201	6	Final Grade	2018	79057	A400	B+	1	1	1	0	1
60201	6	Final Grade	2018	79081	C400	A	1	1	1	0	1
60201	6	Final Grade	2018	79121	B400	A-	1	1	1	0	1
60201	6	Final Grade	2018	79135	D430	B	1	1	1	0	1
60201	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60202	6	Final Grade	2018	79057	A400	B	1	1	1	0	1
60202	6	Final Grade	2018	79075	C400	B	1	1	1	0	1
60202	6	Final Grade	2018	79099	D430	B	1	1	1	0	1
60202	6	Final Grade	2018	79147	B400	A-	1	1	1	0	1
60202	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60203	6	Final Grade	2018	79062	A400	B-	1	1	1	0	1
60203	6	Final Grade	2018	79092	C420	B	1	1	1	0	1
60203	6	Final Grade	2018	79147	B400	B-	1	1	1	0	1
60203	6	Final Grade	2018	79154	D430	C+	1	1	1	0	1
60203	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60203	6	Final Grade	2018	83174	I1106	P	1	1	1	0	1
60205	6	Final Grade	2018	79050	A400	B+	1	1	1	0	1
60205	6	Final Grade	2018	79052	D430	A	1	1	1	0	1
60205	6	Final Grade	2018	79069	B400	B+	1	1	1	0	1
60205	6	Final Grade	2018	79081	C400	A-	1	1	1	0	1
60205	6	Final Grade	2018	82670	I1106WELL	P	1	1	1	0	1
60205	6	Final Grade	2018	82927	I1106CR	P	1	1	1	0	1
60209	6	Final Grade	2018	79050	A400	C	1	1	1	0	1
60209	6	Final Grade	2018	79069	B400	C	1	1	1	0	1
60209	6	Final Grade	2018	79084	E300	C-	1	1	1	0	1
60209	6	Final Grade	2018	79092	C420	C+	1	1	1	0	1
60209	6	Final Grade	2018	79099	D430	C+	1	1	1	0	1
60209	6	Final Grade	2018	2018SHAEXPI121HeinAM	I121	P	1	1	1	0	1
60210	6	Final Grade	2018	79062	A400	B+	1	1	1	0	1
60210	6	Final Grade	2018	79086	B400	B+	1	1	1	0	1
60210	6	Final Grade	2018	79134	E400	B	1	1	1	0	1
60210	6	Final Grade	2018	79154	D430	A-	1	1	1	0	1
60210	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60211	6	Final Grade	2018	79050	A400	C-	1	1	1	0	1
60211	6	Final Grade	2018	79075	C400	C+	1	1	1	0	1
60211	6	Final Grade	2018	79086	B400	C-	1	1	1	0	1
60211	6	Final Grade	2018	79135	D430	C-	1	1	1	0	1
60211	6	Final Grade	2018	2018SHAEXPI300MariAM	I300	NP	1	0	1	0	1
60211	6	Final Grade	2018	2018SHAEXPI202HesbPM	I202	NP	1	0	1	0	1
60212	6	Final Grade	2018	79057	A400	F	1	0	1	0	1
60212	6	Final Grade	2018	79075	C400	C+	1	1	1	0	1
60212	6	Final Grade	2018	79083	E300	F	1	0	1	0	1
60212	6	Final Grade	2018	79086	B400	F	1	0	1	0	1
60212	6	Final Grade	2018	79135	D430	F	1	0	1	0	1
60212	6	Final Grade	2018	2018SHAEXPF572EspaPM	F562	F	1	0	1	0	1
60212	6	Final Grade	2018	2018SHAEXPI121HeinAM	I121	P	1	1	1	0	1
60213	6	Final Grade	2018	79052	D430	B+	1	1	1	0	1
60213	6	Final Grade	2018	79078	A400	B	1	1	1	0	1
60213	6	Final Grade	2018	79125	C420	B-	1	1	1	0	1
60213	6	Final Grade	2018	79147	B400	B	1	1	1	0	1
60213	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60215	6	Final Grade	2018	79057	A400	B-	1	1	1	0	1
60215	6	Final Grade	2018	79092	C420	C+	1	1	1	0	1
60215	6	Final Grade	2018	79099	D430	C	1	1	1	0	1
60215	6	Final Grade	2018	79121	B400	B-	1	1	1	0	1
60215	6	Final Grade	2018	2018SHAEXPI108BernAMPM	I108	P	1	1	1	0	1
60216	6	Final Grade	2018	79062	A400	C+	1	1	1	0	1
60216	6	Final Grade	2018	79069	B400	C+	1	1	1	0	1
60216	6	Final Grade	2018	79081	C400	B	1	1	1	0	1
60216	6	Final Grade	2018	79135	D430	C+	1	1	1	0	1
60216	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60217	6	Final Grade	2018	79050	A400	C	1	1	1	0	1
60217	6	Final Grade	2018	79052	D430	C-	1	1	1	0	1
60217	6	Final Grade	2018	79086	B400	B-	1	1	1	0	1
60217	6	Final Grade	2018	79125	C420	C	1	1	1	0	1
60217	6	Final Grade	2018	82783	I289	P	1	1	1	0	1
60218	6	Final Grade	2018	79078	A400	C-	1	1	1	0	1
60218	6	Final Grade	2018	79092	C420	C	1	1	1	0	1
60218	6	Final Grade	2018	79108	E200	C-	1	1	1	0	1
60218	6	Final Grade	2018	79121	B400	C-	1	1	1	0	1
60218	6	Final Grade	2018	82783	I289	P	1	1	1	0	1
60221	6	Final Grade	2018	79075	C400	B	1	1	1	0	1
60221	6	Final Grade	2018	79078	A400	B-	1	1	1	0	1
60221	6	Final Grade	2018	79147	B400	C+	1	1	1	0	1
60221	6	Final Grade	2018	79154	D430	C+	1	1	1	0	1
60221	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60222	6	Final Grade	2018	79057	A400	B	1	1	1	0	1
60222	6	Final Grade	2018	79081	C400	B	1	1	1	0	1
60222	6	Final Grade	2018	79121	B400	B	1	1	1	0	1
60222	6	Final Grade	2018	79135	D430	B-	1	1	1	0	1
60222	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60223	6	Final Grade	2018	79062	A400	A	1	1	1	0	1
60223	6	Final Grade	2018	79081	C400	A	1	1	1	0	1
60223	6	Final Grade	2018	79124	E400	B	1	1	1	0	1
60223	6	Final Grade	2018	79135	D430	A-	1	1	1	0	1
60223	6	Final Grade	2018	79147	B400	A	1	1	1	0	1
60223	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60224	6	Final Grade	2018	79062	A400	C-	1	1	1	0	1
60224	6	Final Grade	2018	79069	B400	C	1	1	1	0	1
60224	6	Final Grade	2018	79092	C420	B	1	1	1	0	1
60224	6	Final Grade	2018	79099	D430	C-	1	1	1	0	1
60224	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60225	6	Final Grade	2018	79052	D430	B	1	1	1	0	1
60225	6	Final Grade	2018	79057	A400	B-	1	1	1	0	1
60225	6	Final Grade	2018	79083	E300	B-	1	1	1	0	1
60225	6	Final Grade	2018	79086	B400	B-	1	1	1	0	1
60225	6	Final Grade	2018	79092	C420	B+	1	1	1	0	1
60225	6	Final Grade	2018	2018SHAEXPI197MariPM	G297	A	1	1	1	0	1
60225	6	Final Grade	2018	2018SHAEXPI600HeinAM	I600	P	1	1	1	0	1
60226	6	Final Grade	2018	79050	A400	B+	1	1	1	0	1
60226	6	Final Grade	2018	79052	D430	B+	1	1	1	0	1
60226	6	Final Grade	2018	79086	B400	B+	1	1	1	0	1
60226	6	Final Grade	2018	79125	C420	B+	1	1	1	0	1
60226	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60228	6	Final Grade	2018	79050	A400	C	1	1	1	0	1
60228	6	Final Grade	2018	79052	D430	C	1	1	1	0	1
60228	6	Final Grade	2018	79086	B400	C	1	1	1	0	1
60228	6	Final Grade	2018	79125	C420	B	1	1	1	0	1
60228	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	NP	1	0	1	0	1
60229	6	Final Grade	2018	79075	C400	A-	1	1	1	0	1
60229	6	Final Grade	2018	79078	A400	B+	1	1	1	0	1
60229	6	Final Grade	2018	79135	D430	B	1	1	1	0	1
60229	6	Final Grade	2018	79147	B400	A-	1	1	1	0	1
60229	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60230	6	Final Grade	2018	79075	C400	C+	1	1	1	0	1
60230	6	Final Grade	2018	79078	A400	C	1	1	1	0	1
60230	6	Final Grade	2018	79135	D430	C	1	1	1	0	1
60230	6	Final Grade	2018	79147	B400	C	1	1	1	0	1
60230	6	Final Grade	2018	82788	I191	P	1	1	1	0	1
60230	6	Final Grade	2018	83154	I1106	P	1	1	1	0	1
60231	6	Final Grade	2018	79062	A400	C	1	1	1	0	1
60231	6	Final Grade	2018	79069	B400	C	1	1	1	0	1
60231	6	Final Grade	2018	79092	C420	B-	1	1	1	0	1
60231	6	Final Grade	2018	79099	D430	C	1	1	1	0	1
60231	6	Final Grade	2018	82668	I1106CR	P	1	1	1	0	1
60233	6	Final Grade	2018	79050	A400	C+	1	1	1	0	1
60233	6	Final Grade	2018	79075	C400	A	1	1	1	0	1
60233	6	Final Grade	2018	79086	B400	C+	1	1	1	0	1
60233	6	Final Grade	2018	79154	D430	C	1	1	1	0	1
60233	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60234	6	Final Grade	2018	79052	D430	C	1	1	1	0	1
60234	6	Final Grade	2018	79078	A400	C	1	1	1	0	1
60234	6	Final Grade	2018	79125	C420	B-	1	1	1	0	1
60234	6	Final Grade	2018	79147	B400	B-	1	1	1	0	1
60234	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	P	1	1	1	0	1
60235	6	Final Grade	2018	79057	A400	C	1	1	1	0	1
60235	6	Final Grade	2018	79092	C420	C+	1	1	1	0	1
60235	6	Final Grade	2018	79099	D430	C-	1	1	1	0	1
60235	6	Final Grade	2018	79121	B400	C	1	1	1	0	1
60235	6	Final Grade	2018	2018SHAEXPI139WhitAMPM	I139	NP	1	0	1	0	1
60236	6	Final Grade	2018	79050	A400	A	1	1	1	0	1
60236	6	Final Grade	2018	79075	C400	B	1	1	1	0	1
60236	6	Final Grade	2018	79086	B400	A	1	1	1	0	1
60236	6	Final Grade	2018	79124	E400	B-	1	1	1	0	1
60236	6	Final Grade	2018	79135	D430	B+	1	1	1	0	1
60236	6	Final Grade	2018	2018SHAEXPF572EspaPM	F562	B+	1	1	1	0	1
60236	6	Final Grade	2018	2018SHAEXPI134RikhAM	I134	P	1	1	1	0	1
60236	6	Final Grade	2018	83151	I1106	P	1	1	1	0	1
60237	6	Final Grade	2018	79062	A400	C+	1	1	1	0	1
60237	6	Final Grade	2018	79086	B400	B-	1	1	1	0	1
60237	6	Final Grade	2018	79125	C420	C+	1	1	1	0	1
60237	6	Final Grade	2018	79135	D430	C	1	1	1	0	1
60237	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60238	6	Final Grade	2018	79062	A400	A+	1	1	1	0	1
60238	6	Final Grade	2018	79069	B400	A+	1	1	1	0	1
60238	6	Final Grade	2018	79081	C400	A+	1	1	1	0	1
60238	6	Final Grade	2018	79134	E400	A-	1	1	1	0	1
60238	6	Final Grade	2018	79154	D430	A+	1	1	1	0	1
60238	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60239	6	Final Grade	2018	79050	A400	C+	1	1	1	0	1
60239	6	Final Grade	2018	79092	C420	B-	1	1	1	0	1
60239	6	Final Grade	2018	79099	D430	C	1	1	1	0	1
60239	6	Final Grade	2018	79121	B400	C+	1	1	1	0	1
60239	6	Final Grade	2018	79124	E400	B	1	1	1	0	1
60239	6	Final Grade	2018	2018SHAEXPI134RikhAM	I134	P	1	1	1	0	1
60240	6	Final Grade	2018	79062	A400	A	1	1	1	0	1
60240	6	Final Grade	2018	79069	B400	A+	1	1	1	0	1
60240	6	Final Grade	2018	79081	C400	A	1	1	1	0	1
60240	6	Final Grade	2018	79134	E400	B	1	1	1	0	1
60240	6	Final Grade	2018	79154	D430	A	1	1	1	0	1
60240	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60241	6	Final Grade	2018	79052	D430	B-	1	1	1	0	1
60241	6	Final Grade	2018	79078	A400	B	1	1	1	0	1
60241	6	Final Grade	2018	79092	C420	B-	1	1	1	0	1
60241	6	Final Grade	2018	79147	B400	B	1	1	1	0	1
60241	6	Final Grade	2018	2018SHAEXPI106WhitAMPM	I106	P	1	1	1	0	1
60242	6	Final Grade	2018	79050	A400	A+	1	1	1	0	1
60242	6	Final Grade	2018	79099	D430	A+	1	1	1	0	1
60242	6	Final Grade	2018	79121	B400	A+	1	1	1	0	1
60242	6	Final Grade	2018	79125	C420	A+	1	1	1	0	1
60242	6	Final Grade	2018	2018SHAEXPG101RikhPM	G101	A+	1	1	1	0	1
60242	6	Final Grade	2018	2018SHAEXPI600HeinAM	I600	P	1	1	1	0	1
60242	6	Final Grade	2018	83148	I1106	P	1	1	1	0	1
60243	6	Final Grade	2018	79069	B400	A+	1	1	1	0	1
60243	6	Final Grade	2018	79075	C400	A+	1	1	1	0	1
